Date,State,Branch,Staffs,Sales,Expenses,Staff_daily,Profit,,,,,,
13/03/2015,Osun,Branch D,13,1153302,635483,65000,452819,,,,,,
14/03/2015,Osun,Branch D,13,1310917,599534,65000,646383,,,,,,
15/03/2015,Lagos,Branch C,14,640777,683524,70000,-112747,,,,,,
16/03/2015,Kwara,Branch D,19,720489,473166,95000,152323,,,,,,
17/03/2015,Kwara,Branch A,19,1056540,693512,95000,268028,,,,,,
18/03/2015,Osun,Branch D,15,862803,766745,75000,21058,,,,,,
19/03/2015,Kwara,Branch C,13,764037,641523,65000,57514,,,,,,
20/03/2015,Osun,Branch B,19,1056700,595389,95000,366311,,,,,,
21/03/2015,Kwara,Branch B,21,862443,599523,105000,157920,,,,,,
22/03/2015,Osun,Branch C,18,725737,303626,90000,332111,,,,,,
23/03/2015,Lagos,Branch D,10,901537,349100,50000,502437,,,,,,
24/03/2015,Kwara,Branch C,12,1311301,518035,60000,733266,,,,,,
25/03/2015,Lagos,Branch B,12,1164307,778004,60000,326303,,,,,,
26/03/2015,Osun,Branch B,21,969570,337810,105000,526760,,,,,,
27/03/2015,Kwara,Branch C,19,1122104,321620,95000,705484,,,,,,
28/03/2015,Kwara,Branch A,19,788921,326450,95000,367471,,,,,,
29/03/2015,Osun,Branch B,12,1102769,310731,60000,732038,,,,,,
30/03/2015,Osun,Branch D,14,1318901,347623,70000,901278,,,,,,
31/03/2015,Lagos,Branch B,14,945964,530054,70000,345910,,,,,,
01/04/2015,Lagos,Branch A,12,1278798,649902,60000,568896,,,,,,
02/04/2015,Kwara,Branch C,12,1277908,473478,60000,744430,,,,,,
03/04/2015,Lagos,Branch D,20,1339545,370827,100000,868718,,,,,,
04/04/2015,Lagos,Branch B,12,922164,587664,60000,274500,,,,,,
05/04/2015,Kwara,Branch C,20,726896,328853,100000,298043,,,,,,
06/04/2015,Kwara,Branch D,10,755320,595288,50000,110032,,,,,,
07/04/2015,Lagos,Branch B,15,751131,624881,75000,51250,,,,,,
08/04/2015,Osun,Branch B,21,816921,589294,105000,122627,,,,,,
09/04/2015,Osun,Branch A,21,1310793,621170,105000,584623,,,,,,
10/04/2015,Lagos,Branch B,13,1204731,602007,65000,537724,,,,,,
11/04/2015,Kwara,Branch C,20,738731,336264,100000,302467,,,,,,
12/04/2015,Lagos,Branch B,20,1020912,530404,100000,390508,,,,,,
13/04/2015,Osun,Branch C,16,1316349,779894,80000,456455,,,,,,
14/04/2015,Osun,Branch B,21,847553,596071,105000,146482,,,,,,
15/04/2015,Kwara,Branch C,18,956732,413224,90000,453508,,,,,,
16/04/2015,Osun,Branch C,21,1311551,791029,105000,415522,,,,,,
17/04/2015,Osun,Branch B,14,1141973,538789,70000,533184,,,,,,
18/04/2015,Lagos,Branch D,14,1352651,760623,70000,522028,,,,,,
19/04/2015,Kwara,Branch B,14,1347911,434674,70000,843237,,,,,,
20/04/2015,Osun,Branch A,20,722601,571767,100000,50834,,,,,,
21/04/2015,Lagos,Branch D,10,973114,564195,50000,358919,,,,,,
22/04/2015,Lagos,Branch D,12,1035628,471575,60000,504053,,,,,,
23/04/2015,Lagos,Branch C,17,704192,385362,85000,233830,,,,,,
24/04/2015,Osun,Branch D,20,657583,790878,100000,-233295,,,,,,
25/04/2015,Lagos,Branch C,19,673013,341299,95000,236714,,,,,,
26/04/2015,Kwara,Branch C,18,1263287,387540,90000,785747,,,,,,
27/04/2015,Osun,Branch C,19,1381198,699651,95000,586547,,,,,,
28/04/2015,Kwara,Branch D,19,1142806,476140,95000,571666,,,,,,
29/04/2015,Osun,Branch B,15,938612,388832,75000,474780,,,,,,
30/04/2015,Kwara,Branch A,12,1250753,488480,60000,702273,,,,,,
01/05/2015,Kwara,Branch B,17,1142817,440419,85000,617398,,,,,,
02/05/2015,Osun,Branch A,12,748059,471174,60000,216885,,,,,,
03/05/2015,Kwara,Branch D,15,645729,414435,75000,156294,,,,,,
04/05/2015,Lagos,Branch A,15,1027798,514554,75000,438244,,,,,,
05/05/2015,Kwara,Branch A,18,1083656,621400,90000,372256,,,,,,
06/05/2015,Osun,Branch C,17,691624,411386,85000,195238,,,,,,
07/05/2015,Kwara,Branch B,11,1351908,383605,55000,913303,,,,,,
08/05/2015,Osun,Branch C,20,1309642,680312,100000,529330,,,,,,
09/05/2015,Osun,Branch D,12,953186,338813,60000,554373,,,,,,
10/05/2015,Kwara,Branch B,19,1377333,488215,95000,794118,,,,,,
11/05/2015,Lagos,Branch D,20,1118175,791099,100000,227076,,,,,,
12/05/2015,Kwara,Branch B,13,1363108,345780,65000,952328,,,,,,
13/05/2015,Lagos,Branch C,11,762984,631424,55000,76560,,,,,,
14/05/2015,Osun,Branch C,20,1287824,577614,100000,610210,,,,,,
15/05/2015,Lagos,Branch B,21,1387333,422775,105000,859558,,,,,,
16/05/2015,Lagos,Branch A,13,1356697,722095,65000,569602,,,,,,
17/05/2015,Kwara,Branch A,12,1352157,408668,60000,883489,,,,,,
18/05/2015,Kwara,Branch D,14,913510,589160,70000,254350,,,,,,
19/05/2015,Osun,Branch B,10,882937,334625,50000,498312,,,,,,
20/05/2015,Lagos,Branch B,14,797913,568364,70000,159549,,,,,,
21/05/2015,Kwara,Branch B,15,824876,333927,75000,415949,,,,,,
22/05/2015,Osun,Branch C,15,1397780,364569,75000,958211,,,,,,
23/05/2015,Osun,Branch D,17,1005945,742650,85000,178295,,,,,,
24/05/2015,Lagos,Branch C,11,998248,762261,55000,180987,,,,,,
25/05/2015,Osun,Branch C,18,872311,409122,90000,373189,,,,,,
26/05/2015,Lagos,Branch C,20,846867,620581,100000,126286,,,,,,
27/05/2015,Kwara,Branch A,14,972154,690343,70000,211811,,,,,,
28/05/2015,Lagos,Branch C,19,1093059,415203,95000,582856,,,,,,
29/05/2015,Kwara,Branch D,14,911055,494637,70000,346418,,,,,,
30/05/2015,Osun,Branch C,13,1226114,604910,65000,556204,,,,,,
31/05/2015,Osun,Branch B,10,1005645,537457,50000,418188,,,,,,
01/06/2015,Osun,Branch A,15,860920,563582,75000,222338,,,,,,
02/06/2015,Osun,Branch D,13,1087137,320319,65000,701818,,,,,,
03/06/2015,Lagos,Branch D,16,1342598,535775,80000,726823,,,,,,
04/06/2015,Kwara,Branch B,10,1114627,354812,50000,709815,,,,,,
05/06/2015,Lagos,Branch C,10,1140448,744634,50000,345814,,,,,,
06/06/2015,Osun,Branch C,18,994470,531221,90000,373249,,,,,,
07/06/2015,Kwara,Branch D,21,629224,419194,105000,105030,,,,,,
08/06/2015,Osun,Branch C,15,623552,445089,75000,103463,,,,,,
09/06/2015,Osun,Branch B,16,1098207,601129,80000,417078,,,,,,
10/06/2015,Kwara,Branch D,14,647351,304246,70000,273105,,,,,,
11/06/2015,Osun,Branch C,16,854787,330771,80000,444016,,,,,,
12/06/2015,Osun,Branch C,20,1358975,330456,100000,928519,,,,,,
13/06/2015,Kwara,Branch D,13,967287,643769,65000,258518,,,,,,
14/06/2015,Osun,Branch B,10,832475,768558,50000,13917,,,,,,
15/06/2015,Lagos,Branch C,13,812125,501868,65000,245257,,,,,,
16/06/2015,Osun,Branch C,11,1278612,560031,55000,663581,,,,,,
17/06/2015,Lagos,Branch B,18,669813,488755,90000,91058,,,,,,
18/06/2015,Osun,Branch A,15,915912,342669,75000,498243,,,,,,
19/06/2015,Lagos,Branch B,13,1093740,506446,65000,522294,,,,,,
20/06/2015,Osun,Branch B,17,1365656,761639,85000,519017,,,,,,
21/06/2015,Kwara,Branch B,16,711957,708714,80000,-76757,,,,,,
22/06/2015,Lagos,Branch A,18,1017859,601913,90000,325946,,,,,,
23/06/2015,Osun,Branch D,10,1339893,626715,50000,663178,,,,,,
24/06/2015,Lagos,Branch C,16,1226592,749856,80000,396736,,,,,,
25/06/2015,Osun,Branch A,11,645050,631646,55000,-41596,,,,,,
26/06/2015,Kwara,Branch D,20,985533,600553,100000,284980,,,,,,
27/06/2015,Kwara,Branch B,19,939593,444568,95000,400025,,,,,,
28/06/2015,Lagos,Branch D,12,1310183,768811,60000,481372,,,,,,
29/06/2015,Osun,Branch D,10,702917,685541,50000,-32624,,,,,,
30/06/2015,Lagos,Branch B,17,914426,794353,85000,35073,,,,,,
01/01/2015,Osun,Branch C,21,1242979,450992,105000,686987,,,,,,
02/01/2015,Lagos,Branch B,12,1247724,734752,60000,452972,,,,,,
03/01/2015,Lagos,Branch D,16,631681,566500,80000,-14819,,,,,,
04/01/2015,Kwara,Branch A,19,1191041,731059,95000,364982,,,,,,
05/01/2015,Osun,Branch B,12,1121392,500075,60000,561317,,,,,,
06/01/2015,Osun,Branch D,17,799719,452343,85000,262376,,,,,,
07/01/2015,Lagos,Branch C,13,1300449,774112,65000,461337,,,,,,
08/01/2015,Osun,Branch B,14,941310,334387,70000,536923,,,,,,
09/01/2015,Lagos,Branch B,20,1299059,772166,100000,426893,,,,,,
10/01/2015,Kwara,Branch B,14,961366,743221,70000,148145,,,,,,
11/01/2015,Osun,Branch B,16,1304363,719901,80000,504462,,,,,,
12/01/2015,Osun,Branch A,11,849648,608026,55000,186622,,,,,,
13/01/2015,Osun,Branch B,11,621335,715503,55000,-149168,,,,,,
14/01/2015,Kwara,Branch D,21,607896,365586,105000,137310,,,,,,
15/01/2015,Osun,Branch D,20,1164488,621426,100000,443062,,,,,,
16/01/2015,Osun,Branch B,15,1049075,408826,75000,565249,,,,,,
17/01/2015,Lagos,Branch A,14,643739,394610,70000,179129,,,,,,
18/01/2015,Lagos,Branch B,11,1041041,607888,55000,378153,,,,,,
19/01/2015,Kwara,Branch D,16,639364,466653,80000,92711,,,,,,
20/01/2015,Osun,Branch A,13,1036323,546878,65000,424445,,,,,,
21/01/2015,Lagos,Branch B,12,1067294,308980,60000,698314,,,,,,
22/01/2015,Osun,Branch C,16,1026873,335178,80000,611695,,,,,,
23/01/2015,Lagos,Branch B,17,648226,387442,85000,175784,,,,,,
24/01/2015,Osun,Branch B,13,1288913,426830,65000,797083,,,,,,
25/01/2015,Osun,Branch D,11,1245675,686938,55000,503737,,,,,,
26/01/2015,Lagos,Branch A,13,1345757,664462,65000,616295,,,,,,
27/01/2015,Kwara,Branch D,20,1047278,792408,100000,154870,,,,,,
28/01/2015,Osun,Branch D,11,791038,336593,55000,399445,,,,,,
29/01/2015,Lagos,Branch B,19,1219013,588117,95000,535896,,,,,,
30/01/2015,Osun,Branch C,20,862902,799951,100000,-37049,,,,,,
31/01/2015,Kwara,Branch D,16,911349,790943,80000,40406,,,,,,
01/02/2015,Kwara,Branch C,19,694067,319924,95000,279143,,,,,,
02/02/2015,Lagos,Branch C,20,814602,653912,100000,60690,,,,,,
03/02/2015,Kwara,Branch A,14,639020,479700,70000,89320,,,,,,
04/02/2015,Osun,Branch A,10,1229549,779540,50000,400009,,,,,,
05/02/2015,Osun,Branch B,10,1145201,598377,50000,496824,,,,,,
06/02/2015,Osun,Branch B,15,862545,361636,75000,425909,,,,,,
07/02/2015,Osun,Branch A,20,708561,663816,100000,-55255,,,,,,
08/02/2015,Osun,Branch D,20,617749,749438,100000,-231689,,,,,,
09/02/2015,Lagos,Branch A,16,1082613,513130,80000,489483,,,,,,
10/02/2015,Osun,Branch D,19,898320,788624,95000,14696,,,,,,
11/02/2015,Kwara,Branch A,13,908032,751643,65000,91389,,,,,,
12/02/2015,Osun,Branch A,13,1378069,447331,65000,865738,,,,,,
13/02/2015,Lagos,Branch D,14,1115949,598121,70000,447828,,,,,,
14/02/2015,Osun,Branch D,19,1138628,654072,95000,389556,,,,,,
15/02/2015,Kwara,Branch A,19,1120610,516730,95000,508880,,,,,,
16/02/2015,Kwara,Branch A,14,1327508,594906,70000,662602,,,,,,
17/02/2015,Osun,Branch D,10,1148404,638467,50000,459937,,,,,,
18/02/2015,Osun,Branch A,17,1379059,468015,85000,826044,,,,,,
19/02/2015,Osun,Branch A,20,1065210,729876,100000,235334,,,,,,
20/02/2015,Lagos,Branch B,13,964468,512804,65000,386664,,,,,,
21/02/2015,Lagos,Branch B,17,676928,364658,85000,227270,,,,,,
22/02/2015,Osun,Branch B,19,871930,643105,95000,133825,,,,,,
23/02/2015,Lagos,Branch B,17,1100701,522753,85000,492948,,,,,,
24/02/2015,Lagos,Branch D,17,945845,443789,85000,417056,,,,,,
25/02/2015,Lagos,Branch B,18,966510,701705,90000,174805,,,,,,
26/02/2015,Kwara,Branch A,16,852593,312454,80000,460139,,,,,,
27/02/2015,Osun,Branch C,13,787631,418924,65000,303707,,,,,,
28/02/2015,Osun,Branch C,17,1304695,434862,85000,784833,,,,,,
01/03/2015,Osun,Branch B,13,911974,656696,65000,190278,,,,,,
02/03/2015,Osun,Branch D,18,695372,317925,90000,287447,,,,,,
03/03/2015,Osun,Branch B,14,981039,531489,70000,379550,,,,,,
04/03/2015,Lagos,Branch C,20,1172356,682766,100000,389590,,,,,,
05/03/2015,Lagos,Branch C,19,1286280,691734,95000,499546,,,,,,
06/03/2015,Osun,Branch C,11,1302517,660474,55000,587043,,,,,,
07/03/2015,Kwara,Branch D,21,1069128,750452,105000,213676,,,,,,
08/03/2015,Kwara,Branch D,21,1220777,372407,105000,743370,,,,,,
09/03/2015,Lagos,Branch B,21,1282958,361298,105000,816660,,,,,,
10/03/2015,Kwara,Branch D,16,945141,665796,80000,199345,,,,,,
11/03/2015,Osun,Branch B,19,977629,487467,95000,395162,,,,,,
12/03/2015,Osun,Branch B,16,754486,452131,80000,222355,,,,,,
13/03/2015,Lagos,Branch A,12,1379977,441129,60000,878848,,,,,,
14/03/2015,Kwara,Branch B,14,1088825,680697,70000,338128,,,,,,
15/03/2015,Osun,Branch C,13,926395,556411,65000,304984,,,,,,
16/03/2015,Lagos,Branch B,14,891510,737164,70000,84346,,,,,,
17/03/2015,Lagos,Branch A,14,609139,756158,70000,-217019,,,,,,
18/03/2015,Osun,Branch B,19,974947,514046,95000,365901,,,,,,
19/03/2015,Kwara,Branch A,20,840531,752518,100000,-11987,,,,,,
20/03/2015,Lagos,Branch B,20,662587,378470,100000,184117,,,,,,
21/03/2015,Lagos,Branch A,16,1170575,561587,80000,528988,,,,,,
22/03/2015,Osun,Branch B,12,1353714,562591,60000,731123,,,,,,
23/03/2015,Kwara,Branch A,18,1011173,307119,90000,614054,,,,,,
24/03/2015,Lagos,Branch C,20,1034034,786618,100000,147416,,,,,,
25/03/2015,Osun,Branch A,13,1218783,473966,65000,679817,,,,,,
26/03/2015,Osun,Branch C,12,1320845,378851,60000,881994,,,,,,
27/03/2015,Lagos,Branch D,13,856094,725176,65000,65918,,,,,,
28/03/2015,Lagos,Branch B,21,1247823,549791,105000,593032,,,,,,
29/03/2015,Osun,Branch D,15,1002627,715947,75000,211680,,,,,,
30/03/2015,Osun,Branch B,19,801531,456596,95000,249935,,,,,,
31/03/2015,Osun,Branch C,15,872012,442920,75000,354092,,,,,,
01/04/2015,Lagos,Branch B,13,1353000,722416,65000,565584,,,,,,
02/04/2015,Lagos,Branch B,18,717137,386961,90000,240176,,,,,,
03/04/2015,Lagos,Branch A,12,886556,493633,60000,332923,,,,,,
04/04/2015,Osun,Branch C,12,638600,380312,60000,198288,,,,,,
05/04/2015,Kwara,Branch B,21,969931,529267,105000,335664,,,,,,
06/04/2015,Osun,Branch C,11,987024,305165,55000,626859,,,,,,
07/04/2015,Kwara,Branch A,17,1058752,356573,85000,617179,,,,,,
08/04/2015,Kwara,Branch B,18,1316112,691326,90000,534786,,,,,,
09/04/2015,Kwara,Branch C,12,1046300,335696,60000,650604,,,,,,
10/04/2015,Osun,Branch B,14,949329,535961,70000,343368,,,,,,
11/04/2015,Kwara,Branch C,13,1114495,448206,65000,601289,,,,,,
12/04/2015,Osun,Branch A,11,974173,725156,55000,194017,,,,,,
13/04/2015,Lagos,Branch B,12,700651,641158,60000,-507,,,,,,
14/04/2015,Lagos,Branch A,16,904147,444696,80000,379451,,,,,,
15/04/2015,Kwara,Branch D,21,1133670,612011,105000,416659,,,,,,
16/04/2015,Osun,Branch D,11,1360787,707743,55000,598044,,,,,,
17/04/2015,Lagos,Branch B,11,759192,566017,55000,138175,,,,,,
18/04/2015,Osun,Branch A,10,1194686,695307,50000,449379,,,,,,
19/04/2015,Osun,Branch D,15,611797,563950,75000,-27153,,,,,,
20/04/2015,Kwara,Branch A,11,1332937,781349,55000,496588,,,,,,
21/04/2015,Lagos,Branch C,18,815153,522797,90000,202356,,,,,,
22/04/2015,Osun,Branch A,14,978167,472480,70000,435687,,,,,,
23/04/2015,Lagos,Branch D,20,613996,371788,100000,142208,,,,,,
24/04/2015,Osun,Branch D,15,651668,328159,75000,248509,,,,,,
25/04/2015,Kwara,Branch C,14,859712,702604,70000,87108,,,,,,
26/04/2015,Kwara,Branch C,12,619506,360377,60000,199129,,,,,,
27/04/2015,Lagos,Branch B,18,1149366,706618,90000,352748,,,,,,
28/04/2015,Lagos,Branch A,16,660585,420859,80000,159726,,,,,,
29/04/2015,Osun,Branch D,17,1256866,359973,85000,811893,,,,,,
30/04/2015,Osun,Branch B,10,947192,592241,50000,304951,,,,,,
01/05/2015,Kwara,Branch A,14,938046,685278,70000,182768,,,,,,
02/05/2015,Lagos,Branch A,20,702042,457318,100000,144724,,,,,,
03/05/2015,Lagos,Branch A,21,1203394,690932,105000,407462,,,,,,
04/05/2015,Kwara,Branch D,16,1238130,548627,80000,609503,,,,,,
05/05/2015,Osun,Branch A,19,1349896,352812,95000,902084,,,,,,
06/05/2015,Kwara,Branch B,14,617944,737857,70000,-189913,,,,,,
07/05/2015,Kwara,Branch A,18,884218,483515,90000,310703,,,,,,
08/05/2015,Kwara,Branch C,12,806168,676659,60000,69509,,,,,,
09/05/2015,Lagos,Branch D,13,733320,305252,65000,363068,,,,,,
10/05/2015,Kwara,Branch D,19,736120,776424,95000,-135304,,,,,,
11/05/2015,Osun,Branch C,10,997834,384433,50000,563401,,,,,,
12/05/2015,Kwara,Branch D,18,769494,701340,90000,-21846,,,,,,
13/05/2015,Lagos,Branch C,19,846745,739988,95000,11757,,,,,,
14/05/2015,Kwara,Branch B,10,1008095,708453,50000,249642,,,,,,
15/05/2015,Osun,Branch A,21,679505,497441,105000,77064,,,,,,
16/05/2015,Lagos,Branch D,16,714096,524201,80000,109895,,,,,,
17/05/2015,Osun,Branch B,18,1288575,787462,90000,411113,,,,,,
18/05/2015,Lagos,Branch B,19,1139170,357673,95000,686497,,,,,,
19/05/2015,Lagos,Branch A,18,1044437,654214,90000,300223,,,,,,
20/05/2015,Kwara,Branch D,18,1193160,709990,90000,393170,,,,,,
21/05/2015,Lagos,Branch C,13,1240220,360386,65000,814834,,,,,,
22/05/2015,Kwara,Branch B,14,855454,627067,70000,158387,,,,,,
23/05/2015,Kwara,Branch C,11,816411,400140,55000,361271,,,,,,
24/05/2015,Osun,Branch A,14,903610,493217,70000,340393,,,,,,
25/05/2015,Kwara,Branch C,17,1018854,790576,85000,143278,,,,,,
26/05/2015,Lagos,Branch C,12,1127319,781512,60000,285807,,,,,,
27/05/2015,Lagos,Branch A,14,1158883,338796,70000,750087,,,,,,
28/05/2015,Lagos,Branch D,19,966760,743367,95000,128393,,,,,,
29/05/2015,Osun,Branch A,21,797348,428278,105000,264070,,,,,,
30/05/2015,Lagos,Branch B,12,785139,354944,60000,370195,,,,,,
31/05/2015,Osun,Branch C,14,1103272,578626,70000,454646,,,,,,
01/06/2015,Kwara,Branch C,20,1069408,753098,100000,216310,,,,,,
02/06/2015,Osun,Branch A,20,1089979,306450,100000,683529,,,,,,
03/06/2015,Kwara,Branch A,15,1072441,737260,75000,260181,,,,,,
04/06/2015,Osun,Branch C,21,998948,468970,105000,424978,,,,,,
05/06/2015,Osun,Branch D,16,1138143,798137,80000,260006,,,,,,
06/06/2015,Osun,Branch C,16,884961,728217,80000,76744,,,,,,
07/06/2015,Kwara,Branch D,19,613965,448367,95000,70598,,,,,,
08/06/2015,Osun,Branch B,10,1309184,369740,50000,889444,,,,,,
09/06/2015,Osun,Branch A,20,620114,568308,100000,-48194,,,,,,
10/06/2015,Osun,Branch A,19,604875,699264,95000,-189389,,,,,,
11/06/2015,Kwara,Branch C,21,886134,325182,105000,455952,,,,,,
12/06/2015,Lagos,Branch B,17,1055214,354267,85000,615947,,,,,,
13/06/2015,Osun,Branch C,14,1360863,732884,70000,557979,,,,,,
14/06/2015,Kwara,Branch D,12,730301,560360,60000,109941,,,,,,
15/06/2015,Osun,Branch B,18,1339949,593859,90000,656090,,,,,,
16/06/2015,Kwara,Branch C,15,1290909,719288,75000,496621,,,,,,
17/06/2015,Osun,Branch B,18,987788,510478,90000,387310,,,,,,
18/06/2015,Kwara,Branch D,10,946389,327603,50000,568786,,,,,,
19/06/2015,Lagos,Branch B,20,868018,429688,100000,338330,,,,,,
20/06/2015,Kwara,Branch A,14,835654,744844,70000,20810,,,,,,
21/06/2015,Osun,Branch D,12,769019,471038,60000,237981,,,,,,
22/06/2015,Osun,Branch C,16,894104,327526,80000,486578,,,,,,
23/06/2015,Kwara,Branch B,11,1165711,446636,55000,664075,,,,,,
24/06/2015,Osun,Branch B,12,718730,653838,60000,4892,,,,,,
25/06/2015,Osun,Branch D,10,793971,719716,50000,24255,,,,,,
26/06/2015,Lagos,Branch D,18,1268803,790450,90000,388353,,,,,,
27/06/2015,Lagos,Branch A,17,909289,450266,85000,374023,,,,,,
28/06/2015,Osun,Branch C,19,870389,472637,95000,302752,,,,,,
29/06/2015,Osun,Branch C,17,1209744,318715,85000,806029,,,,,,
30/06/2015,Kwara,Branch D,14,898146,658132,70000,170014,,,,,,
